460 -> NOTEBOOK_HP -> 69-> 1->6300.00 
461 -> TECLADO_ESP -> 103-> 3->9850.00 
462 -> TECLADO_ESP -> 51-> 1->4680.00 
463 -> CELULAR_MOTOG5 -> 20-> 3->2120.00 
464 -> CELULAR_MOTOG5 -> 85-> 3->8230.00 
465 -> MOUSE_GENIUS -> 34-> 1->2708.00 
466 -> TECLADO_ESP -> 50-> 1->4590.00 
467 -> CELULAR_MOTOG5 -> 90-> 2->8450.00 
468 -> NOTEBOOK_HP -> 59-> 2->5660.00 
469 -> TECLADO_ESP -> 107-> 3->10210.00 
470 -> TV_LG_54 -> 53-> 3->5350.00 
471 -> TECLADO_ESP -> 13-> 1->1091.00 
472 -> TECLADO_ESP -> 110-> 3->10480.00 
473 -> NOTEBOOK_HP -> 34-> 1->2708.00 
474 -> CELULAR_MOTOG5 -> 69-> 1->6300.00 
475 -> MONITOR_SAMSUNG_24 -> 68-> 2->6470.00 
476 -> MONITOR_SAMSUNG_24 -> 15-> 1->1245.00 
477 -> TV_LG_54 -> 82-> 3->7960.00 
478 -> MONITOR_SAMSUNG_24 -> 33-> 3->3121.00 
479 -> TV_LG_54 -> 43-> 2->3661.00 
480 -> TV_LG_54 -> 79-> 1->7200.00 
481 -> MOUSE_GENIUS -> 60-> 3->5980.00 
482 -> TECLADO_ESP -> 93-> 3->8950.00 
483 -> CELULAR_MOTOG5 -> 42-> 3->3814.00 
484 -> TV_LG_54 -> 69-> 3->6790.00 
485 -> MOUSE_GENIUS -> 56-> 2->5390.00 
486 -> TECLADO_ESP -> 37-> 1->2939.00 
487 -> CELULAR_MOTOG5 -> 93-> 3->8950.00 
488 -> TECLADO_ESP -> 42-> 3->3814.00 
489 -> TECLADO_ESP -> 82-> 2->7730.00 
490 -> MONITOR_SAMSUNG_24 -> 78-> 1->7110.00 
491 -> TV_LG_54 -> 71-> 1->6480.00 
492 -> MOUSE_GENIUS -> 21-> 1->1707.00 
493 -> CELULAR_MOTOG6 -> 38-> 2->3276.00 
494 -> CELULAR_MOTOG6 -> 84-> 1->7650.00 
495 -> NOTEBOOK_HP -> 104-> 3->9940.00 
496 -> CELULAR_MOTOG6 -> 65-> 2->6200.00 
497 -> MONITOR_SAMSUNG_24 -> 67-> 2->6380.00 
498 -> TV_LG_54 -> 71-> 2->6740.00 
499 -> TECLADO_ESP -> 62-> 2->5930.00 
500 -> MOUSE_GENIUS -> 16-> 1->1322.00 
